catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0011-000001-F1	P0011	EX-P0011-001	C-P0011-001	R-P0011-001	B-P0011-001	ST-P0011-001	AS-P0011-001	NA	AC-P0011-001-001	RF-P0011-SRR9870458-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	1_Wapl-C6_0h_antiWapl	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992897	SAMN12400237	SRS5180949	SRX6623194	SRR9870458	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9870458/SRR9870458.fastq.gz	636868932	bff42d7ff1c1ee48611c632040459fd7	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000002-F1	P0011	EX-P0011-001	C-P0011-002	R-P0011-002	B-P0011-002	ST-P0011-002	AS-P0011-002	NA	AC-P0011-002-001	RF-P0011-SRR9870459-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	2_Wapl-C6_24h_antiWapl	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992898	SAMN12400236	SRS5180950	SRX6623195	SRR9870459	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9870459/SRR9870459.fastq.gz	571388454	834951d8522d0952fd07d9c52542a1a0	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000003-F1	P0011	EX-P0011-001	C-P0011-003	R-P0011-003	B-P0011-003	ST-P0011-003	AS-P0011-003	NA	AC-P0011-003-001	RF-P0011-SRR9870460-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	3_Wapl-C6_0h_antiCtcf	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992899	SAMN12400235	SRS5180951	SRX6623196	SRR9870460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/000/SRR9870460/SRR9870460.fastq.gz	731837954	90c73825667c930a7807191f1a854739	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000004-F1	P0011	EX-P0011-001	C-P0011-004	R-P0011-004	B-P0011-004	ST-P0011-004	AS-P0011-004	NA	AC-P0011-004-001	RF-P0011-SRR9870461-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	4_Wapl-C6_24h_antiCtcf	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992900	SAMN12400234	SRS5180954	SRX6623197	SRR9870461	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9870461/SRR9870461.fastq.gz	888949393	218d970804f93f6c7ebd61be61ae42d4	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000005-F1	P0011	EX-P0011-001	C-P0011-005	R-P0011-005	B-P0011-005	ST-P0011-005	AS-P0011-005	NA	AC-P0011-005-001	RF-P0011-SRR9870462-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	5_Wapl-C6_0h_antiRad21	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992901	SAMN12400233	SRS5180952	SRX6623198	SRR9870462	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/002/SRR9870462/SRR9870462.fastq.gz	600384230	10f939172baa9af59373d12393a26a01	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000006-F1	P0011	EX-P0011-001	C-P0011-006	R-P0011-006	B-P0011-006	ST-P0011-006	AS-P0011-006	NA	AC-P0011-006-001	RF-P0011-SRR9870463-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	6_Wapl-C6_24h_antiRad21	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992902	SAMN12400232	SRS5180953	SRX6623199	SRR9870463	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9870463/SRR9870463.fastq.gz	872041820	edf7e9fc3b613e89f7378ee94da194bc	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000007-F1	P0011	EX-P0011-001	C-P0011-007	R-P0011-007	B-P0011-007	ST-P0011-007	AS-P0011-007	NA	AC-P0011-007-001	RF-P0011-SRR9870464-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	7_Wapl-C20_0h_antiRad21	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992903	SAMN12400231	SRS5180955	SRX6623200	SRR9870464	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/004/SRR9870464/SRR9870464.fastq.gz	1045139614	7e4f13d2d657d99956025c2388f6ef8c	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000008-F1	P0011	EX-P0011-001	C-P0011-008	R-P0011-008	B-P0011-008	ST-P0011-008	AS-P0011-008	NA	AC-P0011-008-001	RF-P0011-SRR9870465-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	8_Wapl-C20_24h_antiRad21	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992904	SAMN12400230	SRS5180956	SRX6623201	SRR9870465	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/005/SRR9870465/SRR9870465.fastq.gz	1117973958	0d5cbd4d7363f02aea52c17cd0c8cd2b	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000009-F1	P0011	EX-P0011-001	C-P0011-009	R-P0011-009	B-P0011-009	ST-P0011-009	AS-P0011-009	NA	AC-P0011-009-001	RF-P0011-SRR9870466-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	9_WaplNPC-C6_0h_antiRad21_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992905	SAMN12400229	SRS5180957	SRX6623202	SRR9870466	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/006/SRR9870466/SRR9870466.fastq.gz	635419182	489939b97217a5358691450d0acab018	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000010-F1	P0011	EX-P0011-001	C-P0011-010	R-P0011-010	B-P0011-010	ST-P0011-010	AS-P0011-010	NA	AC-P0011-010-001	RF-P0011-SRR9870467-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	10_WaplNPC-C6_24h_antiRad21_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992906	SAMN12400228	SRS5180958	SRX6623203	SRR9870467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/007/SRR9870467/SRR9870467.fastq.gz	686756959	8676fa4ffbba25d51db547247e396b6c	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000011-F1	P0011	EX-P0011-001	C-P0011-011	R-P0011-011	B-P0011-011	ST-P0011-011	AS-P0011-011	NA	AC-P0011-011-001	RF-P0011-SRR9870468-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	11_WaplNPC-C6_0h_antiRad21_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992907	SAMN12400227	SRS5180959	SRX6623204	SRR9870468	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9870468/SRR9870468.fastq.gz	748699861	f2e9fa7a80014dd681480c1983afb792	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000012-F1	P0011	EX-P0011-001	C-P0011-012	R-P0011-012	B-P0011-012	ST-P0011-012	AS-P0011-012	NA	AC-P0011-012-001	RF-P0011-SRR9870469-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	12_WaplNPC-C6_24h_antiRad21_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992908	SAMN12400226	SRS5180960	SRX6623205	SRR9870469	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9870469/SRR9870469.fastq.gz	680689597	3903490a0be3aa8107554c16154fc8ca	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000013-F1	P0011	EX-P0011-001	C-P0011-013	R-P0011-013	B-P0011-013	ST-P0011-013	AS-P0011-013	NA	AC-P0011-013-001	RF-P0011-SRR9870470-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	13_Oct4-FKBP_0h_antiRad21_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992909	SAMN12400220	SRS5180961	SRX6623206	SRR9870470	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/000/SRR9870470/SRR9870470.fastq.gz	728818353	6b57d07d7ade62082e7b3e70c308a4dc	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000014-F1	P0011	EX-P0011-001	C-P0011-014	R-P0011-014	B-P0011-014	ST-P0011-014	AS-P0011-014	NA	AC-P0011-014-001	RF-P0011-SRR9870471-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	14_Oct4-FKBP_24h_antiRad21_rep1	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992910	SAMN12400219	SRS5180962	SRX6623207	SRR9870471	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9870471/SRR9870471.fastq.gz	643815374	3f882219ad8949fc790147f33fca8dcf	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000015-F1	P0011	EX-P0011-001	C-P0011-015	R-P0011-015	B-P0011-015	ST-P0011-015	AS-P0011-015	NA	AC-P0011-015-001	RF-P0011-SRR9870472-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	15_Oct4-FKBP_0h_antiRad21_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992911	SAMN12400225	SRS5180963	SRX6623208	SRR9870472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/002/SRR9870472/SRR9870472.fastq.gz	1191840538	01c7afa3d24db230430073cd94ddc2b6	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000016-F1	P0011	EX-P0011-001	C-P0011-016	R-P0011-016	B-P0011-016	ST-P0011-016	AS-P0011-016	NA	AC-P0011-016-001	RF-P0011-SRR9870473-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	V6.5	16_Oct4-FKBP_24h_antiRad21_rep2	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992912	SAMN12400224	SRS5180965	SRX6623209	SRR9870473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9870473/SRR9870473.fastq.gz	986327306	ae0a81814bc96e697eb02e0ad3352632	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000017-F1	P0011	EX-P0011-001	C-P0011-017	R-P0011-017	B-P0011-017	ST-P0011-017	AS-P0011-017	NA	AC-P0011-017-001	RF-P0011-SRR9870474-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	17_Nanog-FKBP_0h_antiRad21	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992913	SAMN12400223	SRS5180964	SRX6623210	SRR9870474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/004/SRR9870474/SRR9870474.fastq.gz	1027566920	6dc5aad629e92dc495869885a1b7215a	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000018-F1	P0011	EX-P0011-001	C-P0011-018	R-P0011-018	B-P0011-018	ST-P0011-018	AS-P0011-018	NA	AC-P0011-018-001	RF-P0011-SRR9870475-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	18_Nanog-FKBP_24h_antiRad21	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992914	SAMN12400222	SRS5180966	SRX6623211	SRR9870475	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/005/SRR9870475/SRR9870475.fastq.gz	1044278224	4cb48cb0c28fbe0b7aad8c7e34d005a0	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000019-F1	P0011	EX-P0011-001	C-P0011-019	R-P0011-019	B-P0011-019	ST-P0011-019	AS-P0011-019	NA	AC-P0011-019-001	RF-P0011-SRR9870476-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	19_Wapl-C6_0h_antiH3K4me3	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992915	SAMN12400221	SRS5180967	SRX6623212	SRR9870476	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/006/SRR9870476/SRR9870476.fastq.gz	831122394	571b15700fb244aace53ba25a8a1baa2	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000020-F1	P0011	EX-P0011-001	C-P0011-020	R-P0011-020	B-P0011-020	ST-P0011-020	AS-P0011-020	NA	AC-P0011-020-001	RF-P0011-SRR9870477-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	20_Wapl-C6_6h_antiH3K4me3	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992916	SAMN12400218	SRS5180968	SRX6623213	SRR9870477	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/007/SRR9870477/SRR9870477.fastq.gz	797233377	c6e9796a58d27cd5ed0b605b5d3cff58	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000021-F1	P0011	EX-P0011-001	C-P0011-021	R-P0011-021	B-P0011-021	ST-P0011-021	AS-P0011-021	NA	AC-P0011-021-001	RF-P0011-SRR9870478-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	21_Wapl-C6_24h_antiH3K4me3	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992917	SAMN12400217	SRS5180969	SRX6623214	SRR9870478	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/008/SRR9870478/SRR9870478.fastq.gz	759097126	6fd63005a3cd6dfbfaf50b0f32b1e436	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000022-F1	P0011	EX-P0011-001	C-P0011-022	R-P0011-022	B-P0011-022	ST-P0011-022	AS-P0011-022	NA	AC-P0011-022-001	RF-P0011-SRR9870479-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	22_Wapl-C6_96h_antiH3K4me3	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992918	SAMN12400267	SRS5180970	SRX6623215	SRR9870479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/009/SRR9870479/SRR9870479.fastq.gz	823825235	a35ccbb2d349aa9ef3582cba8e4e6cae	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000023-F1	P0011	EX-P0011-001	C-P0011-023	R-P0011-023	B-P0011-023	ST-P0011-023	AS-P0011-023	NA	AC-P0011-023-001	RF-P0011-SRR9870480-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	23_Wapl-C6_0h_antiH3K27ac	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992919	SAMN12400266	SRS5180972	SRX6623216	SRR9870480	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/000/SRR9870480/SRR9870480.fastq.gz	695210496	6f4c11ecfe58624d09ec0276c95af9ee	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000024-F1	P0011	EX-P0011-001	C-P0011-024	R-P0011-024	B-P0011-024	ST-P0011-024	AS-P0011-024	NA	AC-P0011-024-001	RF-P0011-SRR9870481-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	24_Wapl-C6_6h_antiH3K27ac	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992920	SAMN12400265	SRS5180971	SRX6623217	SRR9870481	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/001/SRR9870481/SRR9870481.fastq.gz	760019169	7c9ea98e484fc702a1296c5ee45d5d94	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000025-F1	P0011	EX-P0011-001	C-P0011-025	R-P0011-025	B-P0011-025	ST-P0011-025	AS-P0011-025	NA	AC-P0011-025-001	RF-P0011-SRR9870482-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	25_Wapl-C6_24h_antiH3K27ac	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992921	SAMN12400264	SRS5180973	SRX6623218	SRR9870482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/002/SRR9870482/SRR9870482.fastq.gz	636503910	ce4a70c705619530b56107cb4d728feb	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000026-F1	P0011	EX-P0011-001	C-P0011-026	R-P0011-026	B-P0011-026	ST-P0011-026	AS-P0011-026	NA	AC-P0011-026-001	RF-P0011-SRR9870483-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	26_Wapl-C6_96h_antiH3K27ac	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992922	SAMN12400263	SRS5180974	SRX6623219	SRR9870483	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/003/SRR9870483/SRR9870483.fastq.gz	709225819	cbf5bbb61cfaae304851f14659f23d66	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000027-F1	P0011	EX-P0011-001	C-P0011-027	R-P0011-027	B-P0011-027	ST-P0011-027	AS-P0011-027	NA	AC-P0011-027-001	RF-P0011-SRR9870484-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	27_Wapl-C6_0h_antiH3K27me3	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992923	SAMN12400262	SRS5180975	SRX6623220	SRR9870484	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/004/SRR9870484/SRR9870484.fastq.gz	795882781	c1e4b96d682b5b49e27c4793b5599f08	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000028-F1	P0011	EX-P0011-001	C-P0011-028	R-P0011-028	B-P0011-028	ST-P0011-028	AS-P0011-028	NA	AC-P0011-028-001	RF-P0011-SRR9870485-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	28_Wapl-C6_96h_antiH3K27me3	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992924	SAMN12400261	SRS5180977	SRX6623221	SRR9870485	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/005/SRR9870485/SRR9870485.fastq.gz	844390204	27818c79f6414ad0ff20a892b6f9ade5	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0011-000029-F1	P0011	EX-P0011-001	C-P0011-029	R-P0011-029	B-P0011-029	ST-P0011-029	AS-P0011-029	NA	AC-P0011-029-001	RF-P0011-SRR9870486-1	WAPL maintains a cohesin loading cycle to preserve cell-type-specific distal gene regulation	10.1038/s41588-020-00744-4	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Mus musculus	E14TG2a	29_Wapl-C6_0h_antiNanog	ATAC-seq|ChIP-Seq|OTHER|RNA-Seq	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM3992925	SAMN12400260	SRS5180976	SRX6623222	SRR9870486	ftp.sra.ebi.ac.uk/vol1/fastq/SRR987/006/SRR9870486/SRR9870486.fastq.gz	684037047	8a5bc0fddf1647b2a67561a81ec35378	verified_metadata_record	E-P0011-002|E-P0011-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
