catalog_row_id	paper_id	experiment_id	condition_id	replicate_id	batch_id	sample_timepoint_id	archive_sample_id	perturbation_id	accession_record_id	file_id	paper_title	doi	own_data_status	biological_sample_origin_status	library_origin_status	sequencing_generation_status	analysis_usage_status	species_scientific	cell_line_or_tissue	sample_name_original	assay_type	detection_target	synchronization_method	time_zero_definition	sampling_time	sampling_time_unit	cell_cycle_phase	phase_evidence_type	perturbation_type	direct_target	expected_effect	observed_validation	gsm_accession	biosample_accession	sra_sample_accession	experiment_accession	run_accession	download_url	file_size_bytes	md5	online_verification_status	evidence_ids	notes
CAT-P0007-000015-F2	P0007	EX-P0007-001	C-P0007-008	R-P0007-008	B-P0007-008	ST-P0007-008	AS-P0007-008	NA	AC-P0007-008-001	RF-P0007-SRR5952300-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 0 min 1	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747745	SAMN07524537	SRS2445844	SRX3110759	SRR5952300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5952300/SRR5952300_2.fastq.gz	8178985524	70554ca3d3ee214653011a0c63fc02e5	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000016-F1	P0007	EX-P0007-001	C-P0007-009	R-P0007-009	B-P0007-009	ST-P0007-009	AS-P0007-009	NA	AC-P0007-009-001	RF-P0007-SRR5952301-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 15 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747746	SAMN07524536	SRS2445845	SRX3110760	SRR5952301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5952301/SRR5952301_1.fastq.gz	5683578474	02e1d5f86f6ca1eee7b77cb7b82d0a34	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000016-F2	P0007	EX-P0007-001	C-P0007-009	R-P0007-009	B-P0007-009	ST-P0007-009	AS-P0007-009	NA	AC-P0007-009-001	RF-P0007-SRR5952301-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 15 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747746	SAMN07524536	SRS2445845	SRX3110760	SRR5952301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5952301/SRR5952301_2.fastq.gz	5787294589	32cc8a3c0dbbdb356fea592fc0dce753	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000017-F1	P0007	EX-P0007-001	C-P0007-010	R-P0007-010	B-P0007-010	ST-P0007-010	AS-P0007-010	NA	AC-P0007-010-001	RF-P0007-SRR5952302-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 180 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747747	SAMN07524535	SRS2445846	SRX3110761	SRR5952302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5952302/SRR5952302_1.fastq.gz	5344789995	3fa9533baf932f7850cc216c025a9d53	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000017-F2	P0007	EX-P0007-001	C-P0007-010	R-P0007-010	B-P0007-010	ST-P0007-010	AS-P0007-010	NA	AC-P0007-010-001	RF-P0007-SRR5952302-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 180 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747747	SAMN07524535	SRS2445846	SRX3110761	SRR5952302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5952302/SRR5952302_2.fastq.gz	5435653454	7346a6b9273ee2a9099b6f989c65a210	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000018-F1	P0007	EX-P0007-001	C-P0007-011	R-P0007-011	B-P0007-011	ST-P0007-011	AS-P0007-011	NA	AC-P0007-011-001	RF-P0007-SRR5952303-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 0 min 2	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747748	SAMN07524534	SRS2445847	SRX3110762	SRR5952303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5952303/SRR5952303_1.fastq.gz	5203655512	83cdd3c092ec1d83681f2db46d81f6ea	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000018-F2	P0007	EX-P0007-001	C-P0007-011	R-P0007-011	B-P0007-011	ST-P0007-011	AS-P0007-011	NA	AC-P0007-011-001	RF-P0007-SRR5952303-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 0 min 2	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747748	SAMN07524534	SRS2445847	SRX3110762	SRR5952303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5952303/SRR5952303_2.fastq.gz	5300346849	0d1e0e74a1654b50d9bf5a63d4dc41cb	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000019-F1	P0007	EX-P0007-001	C-P0007-012	R-P0007-012	B-P0007-012	ST-P0007-012	AS-P0007-012	NA	AC-P0007-012-001	RF-P0007-SRR5952304-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 120 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747749	SAMN07524533	SRS2445848	SRX3110763	SRR5952304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5952304/SRR5952304_1.fastq.gz	10713850435	b8273aace2a6524d4f6dd0900d73f78a	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000019-F2	P0007	EX-P0007-001	C-P0007-012	R-P0007-012	B-P0007-012	ST-P0007-012	AS-P0007-012	NA	AC-P0007-012-001	RF-P0007-SRR5952304-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID control + auxin, 120 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747749	SAMN07524533	SRS2445848	SRX3110763	SRR5952304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5952304/SRR5952304_2.fastq.gz	10881235218	8cc400b24f359df18329fed3fc69be04	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000020-F1	P0007	EX-P0007-001	C-P0007-013	R-P0007-013	B-P0007-013	ST-P0007-013	AS-P0007-013	NA	AC-P0007-013-001	RF-P0007-SRR5952305-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: control	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747750	SAMN07524532	SRS2445849	SRX3110764	SRR5952305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5952305/SRR5952305_1.fastq.gz	9391561971	e88cf944d1e12269764ba7d9a0c198cb	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000020-F2	P0007	EX-P0007-001	C-P0007-013	R-P0007-013	B-P0007-013	ST-P0007-013	AS-P0007-013	NA	AC-P0007-013-001	RF-P0007-SRR5952305-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: control	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747750	SAMN07524532	SRS2445849	SRX3110764	SRR5952305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5952305/SRR5952305_2.fastq.gz	9601108935	f2a2dd06d9268a2fe7385978f65b3c1b	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000021-F1	P0007	EX-P0007-001	C-P0007-014	R-P0007-014	B-P0007-014	ST-P0007-014	AS-P0007-014	NA	AC-P0007-014-001	RF-P0007-SRR5952306-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: CTCF-AID control + auxin, 0 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747751	SAMN07524531	SRS2445850	SRX3110765	SRR5952306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5952306/SRR5952306_1.fastq.gz	5066079897	61c494b88dfc4570a48a4adc189935a1	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000021-F2	P0007	EX-P0007-001	C-P0007-014	R-P0007-014	B-P0007-014	ST-P0007-014	AS-P0007-014	NA	AC-P0007-014-001	RF-P0007-SRR5952306-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: CTCF-AID control + auxin, 0 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747751	SAMN07524531	SRS2445850	SRX3110765	SRR5952306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5952306/SRR5952306_2.fastq.gz	5158382453	ba584bdfaa81f1da6796dade78928925	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000022-F1	P0007	EX-P0007-001	C-P0007-015	R-P0007-015	B-P0007-015	ST-P0007-015	AS-P0007-015	NA	AC-P0007-015-001	RF-P0007-SRR5952307-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: CTCF-AID control + auxin, 120 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747752	SAMN07524530	SRS2445851	SRX3110766	SRR5952307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5952307/SRR5952307_1.fastq.gz	7249086893	0b8b4604d0d317cac17a40bc777969b1	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000022-F2	P0007	EX-P0007-001	C-P0007-015	R-P0007-015	B-P0007-015	ST-P0007-015	AS-P0007-015	NA	AC-P0007-015-001	RF-P0007-SRR5952307-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: CTCF-AID control + auxin, 120 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747752	SAMN07524530	SRS2445851	SRX3110766	SRR5952307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5952307/SRR5952307_2.fastq.gz	7550659011	faf4de7e4f5f06a9308f19d8ab164d31	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000023-F1	P0007	EX-P0007-001	C-P0007-016	R-P0007-016	B-P0007-016	ST-P0007-016	AS-P0007-016	NA	AC-P0007-016-001	RF-P0007-SRR5952308-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID WAB + auxin, 0 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747753	SAMN07524529	SRS2445852	SRX3110767	SRR5952308	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5952308/SRR5952308_1.fastq.gz	8415813260	d2710ac87993f25a19e4dfced8e9bd66	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000023-F2	P0007	EX-P0007-001	C-P0007-016	R-P0007-016	B-P0007-016	ST-P0007-016	AS-P0007-016	NA	AC-P0007-016-001	RF-P0007-SRR5952308-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID WAB + auxin, 0 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747753	SAMN07524529	SRS2445852	SRX3110767	SRR5952308	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5952308/SRR5952308_2.fastq.gz	8763564007	1a7862a51e38f03986a28de3ef32b465	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000024-F1	P0007	EX-P0007-001	C-P0007-017	R-P0007-017	B-P0007-017	ST-P0007-017	AS-P0007-017	NA	AC-P0007-017-001	RF-P0007-SRR5952309-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID WAB + auxin, 15 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747754	SAMN07524528	SRS2445853	SRX3110768	SRR5952309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5952309/SRR5952309_1.fastq.gz	7467777043	b2b82cf2bd424a3ec5975ba81570cfed	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000024-F2	P0007	EX-P0007-001	C-P0007-017	R-P0007-017	B-P0007-017	ST-P0007-017	AS-P0007-017	NA	AC-P0007-017-001	RF-P0007-SRR5952309-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID WAB + auxin, 15 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747754	SAMN07524528	SRS2445853	SRX3110768	SRR5952309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5952309/SRR5952309_2.fastq.gz	7736919709	9ce4a58d38cd6fc51670ed78f3a35787	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000025-F1	P0007	EX-P0007-001	C-P0007-018	R-P0007-018	B-P0007-018	ST-P0007-018	AS-P0007-018	NA	AC-P0007-018-001	RF-P0007-SRR5952310-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID WAB + auxin, 180 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747755	SAMN07524527	SRS2445854	SRX3110769	SRR5952310	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5952310/SRR5952310_1.fastq.gz	8049406174	b08756c64fcd6b0cedd1ec5db15abf63	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000025-F2	P0007	EX-P0007-001	C-P0007-018	R-P0007-018	B-P0007-018	ST-P0007-018	AS-P0007-018	NA	AC-P0007-018-001	RF-P0007-SRR5952310-2	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	Hi-C: Scc1-AID WAB + auxin, 180 min	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747755	SAMN07524527	SRS2445854	SRX3110769	SRR5952310	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5952310/SRR5952310_2.fastq.gz	8359964086	3013a8b9a7cacdebd36286553b34cebd	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000026-F1	P0007	EX-P0007-001	C-P0007-019	R-P0007-019	B-P0007-019	ST-P0007-019	AS-P0007-019	NA	AC-P0007-019-001	RF-P0007-SRR5952311-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 control rep1	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747756	SAMN07524526	SRS2445855	SRX3110770	SRR5952311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5952311/SRR5952311.fastq.gz	545930850	7719c9eeab2b17f5a8158509f42e0a48	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000027-F1	P0007	EX-P0007-001	C-P0007-020	R-P0007-020	B-P0007-020	ST-P0007-020	AS-P0007-020	NA	AC-P0007-020-001	RF-P0007-SRR5952312-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 control rep2	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747757	SAMN07524525	SRS2445856	SRX3110771	SRR5952312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5952312/SRR5952312.fastq.gz	1463306516	b423b0d13904b66f292f70f07f2a0926	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000028-F1	P0007	EX-P0007-001	C-P0007-021	R-P0007-021	B-P0007-021	ST-P0007-021	AS-P0007-021	NA	AC-P0007-021-001	RF-P0007-SRR5952313-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 WAPL-depleted rep1	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747758	SAMN07524524	SRS2445857	SRX3110772	SRR5952313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5952313/SRR5952313.fastq.gz	420993684	2f8ebcdac972f74b73e5fb00c0f872be	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000029-F1	P0007	EX-P0007-001	C-P0007-022	R-P0007-022	B-P0007-022	ST-P0007-022	AS-P0007-022	NA	AC-P0007-022-001	RF-P0007-SRR5952314-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 WAPL-depleted rep2	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747759	SAMN07524523	SRS2445858	SRX3110773	SRR5952314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5952314/SRR5952314.fastq.gz	1821546121	d852b67f93bb7ae2a164c8a38b309348	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000030-F1	P0007	EX-P0007-001	C-P0007-023	R-P0007-023	B-P0007-023	ST-P0007-023	AS-P0007-023	NA	AC-P0007-023-001	RF-P0007-SRR5952315-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 PDS5-depleted rep1	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747760	SAMN07524522	SRS2445860	SRX3110774	SRR5952315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5952315/SRR5952315.fastq.gz	532808126	91cd7cdd1939f9d05c820c03b3baeef6	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000031-F1	P0007	EX-P0007-001	C-P0007-024	R-P0007-024	B-P0007-024	ST-P0007-024	AS-P0007-024	NA	AC-P0007-024-001	RF-P0007-SRR5952316-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 PDS5-depleted rep2	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747761	SAMN07524521	SRS2445859	SRX3110775	SRR5952316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5952316/SRR5952316.fastq.gz	1433564765	15933911ccb5483d6ce2480dded200e9	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000032-F1	P0007	EX-P0007-001	C-P0007-025	R-P0007-025	B-P0007-025	ST-P0007-025	AS-P0007-025	NA	AC-P0007-025-001	RF-P0007-SRR5952317-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 WAPL+PDS5-depleted rep1	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747762	SAMN07524520	SRS2445861	SRX3110776	SRR5952317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5952317/SRR5952317.fastq.gz	500242618	3739a554698a190392a7a32fac6359f6	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
CAT-P0007-000033-F1	P0007	EX-P0007-001	C-P0007-026	R-P0007-026	B-P0007-026	ST-P0007-026	AS-P0007-026	NA	AC-P0007-026-001	RF-P0007-SRR5952318-1	Topologically associating domains and chromatin loops depend on cohesin and are regulated by CTCF, WAPL, and PDS5 proteins	10.15252/embj.201798004	unclear	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Homo sapiens	cervical carcinoma	ChIP-Seq: SMC3 WAPL+PDS5-depleted rep2	ChIP-Seq|Hi-C	NR	NR	NR	NR	NA	NR	unknown	NR	NR	NR	NR	GSM2747763	SAMN07524519	SRS2445862	SRX3110777	SRR5952318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5952318/SRR5952318.fastq.gz	1244209042	c49650b27fa6ee17aede3165993942ae	verified_metadata_record	E-P0007-002|E-P0007-003	Round7 run-level base row; file view expands only metadata links returned by ENA.
