Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9870502,2020-10-20 16:38:23,2019-07-31 13:20:41,19159198,1245347870,0,65,578,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870502/SRR9870502.lite.1,SRX6623238,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180993,SAMN12400244,simple,10090,Mus musculus,GSM3992941,,,,,,,no,,,,,GEO,SRA929325,,public,B814600B2D13A72FEFEC1A7EDD3DBD3A,BE7165CC3521D8257D9F226A719951EF
SRR9870503,2020-10-20 16:38:23,2019-07-31 13:21:04,19263094,1252101110,0,65,583,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870503/SRR9870503.lite.1,SRX6623239,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180994,SAMN12400243,simple,10090,Mus musculus,GSM3992942,,,,,,,no,,,,,GEO,SRA929325,,public,4952DF1BB269A19C30690FCE0D3C43BA,FF06E63FE8D3B3B84B494536374A1FCD
SRR9870504,2020-10-20 16:38:23,2019-07-31 13:21:57,19676074,1278944810,0,65,595,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870504/SRR9870504.lite.1,SRX6623240,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180995,SAMN12400242,simple,10090,Mus musculus,GSM3992943,,,,,,,no,,,,,GEO,SRA929325,,public,26D1A5B58E0EB1416DA47EC9865145BF,EAC41477EDF0CA77630A2CC3647BDF82
SRR9870505,2020-10-20 16:38:23,2019-07-31 13:21:18,21906939,1423951035,0,65,661,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870505/SRR9870505.lite.1,SRX6623241,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180996,SAMN12400241,simple,10090,Mus musculus,GSM3992944,,,,,,,no,,,,,GEO,SRA929325,,public,8BE8137874367AE8762C9EAB313F7E18,6C2CE64730A3DB8D1334A842E6765351
SRR9870506,2020-10-20 16:38:23,2019-07-31 13:20:56,19053595,1238483675,0,65,575,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870506/SRR9870506.lite.1,SRX6623242,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180998,SAMN12400240,simple,10090,Mus musculus,GSM3992945,,,,,,,no,,,,,GEO,SRA929325,,public,0D0F99E76FB485103F61813D4817BBE5,93D613E52C903493D9B09BD631E26463
SRR9870507,2020-10-20 16:38:23,2019-07-31 13:21:23,19658009,1277770585,0,65,592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870507/SRR9870507.lite.1,SRX6623243,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180997,SAMN12400239,simple,10090,Mus musculus,GSM3992946,,,,,,,no,,,,,GEO,SRA929325,,public,86850B3E9E6838AA4A53365AB2503FFA,D2373E02AC59E9721D0D08A70CE2B9EA
SRR9870508,2020-10-20 16:38:23,2019-07-31 13:20:07,18717553,1216640945,0,65,567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870508/SRR9870508.lite.1,SRX6623244,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5180999,SAMN12400238,simple,10090,Mus musculus,GSM3992947,,,,,,,no,,,,,GEO,SRA929325,,public,49E9DC894DE387C1314C018CECB71F18,D7C7BA663B9E28B2940112845033B64E
SRR9870509,2020-10-20 16:38:23,2019-07-31 13:20:31,19910113,1294157345,0,65,606,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870509/SRR9870509.lite.1,SRX6623245,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181000,SAMN12400297,simple,10090,Mus musculus,GSM3992948,,,,,,,no,,,,,GEO,SRA929325,,public,5FF8AD0C769A3E4499CD759012B74761,E08DB712BDECA225ACE272E0D0DF3D80
SRR9870510,2020-10-20 16:38:23,2019-07-31 13:21:10,18203734,1183242710,0,65,552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870510/SRR9870510.lite.1,SRX6623246,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181001,SAMN12400296,simple,10090,Mus musculus,GSM3992949,,,,,,,no,,,,,GEO,SRA929325,,public,A538A2988F6B335821C66FAEBBE60240,AEE7BFDDEA4F306B539D86FC7D615AED
SRR9870511,2020-10-20 16:38:23,2019-07-31 13:22:19,18960019,1232401235,0,65,574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870511/SRR9870511.lite.1,SRX6623247,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181003,SAMN12400295,simple,10090,Mus musculus,GSM3992950,,,,,,,no,,,,,GEO,SRA929325,,public,12BA1A3D0377BAEFD1D0EB1ACBAFDDBD,B4E8E5BE30ADA9C94E9F2242B74AF007
SRR9870512,2020-10-20 16:38:23,2019-07-31 13:22:54,20915447,1359504055,0,65,631,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870512/SRR9870512.lite.1,SRX6623248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181002,SAMN12400294,simple,10090,Mus musculus,GSM3992951,,,,,,,no,,,,,GEO,SRA929325,,public,2C44B951DEF156058DF498A59AE7818D,7449A44420A3C0D2300D97A253824E28
SRR9870513,2020-10-20 16:38:23,2019-07-31 13:21:01,19646766,1277039790,0,65,589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870513/SRR9870513.lite.1,SRX6623249,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181005,SAMN12400293,simple,10090,Mus musculus,GSM3992952,,,,,,,no,,,,,GEO,SRA929325,,public,A525AE95D6EAB90AACABB99F8005D70E,EA04EF55A8FB8C95107207F0176D8B50
SRR9870514,2020-10-20 16:38:23,2019-07-31 13:21:07,16296469,1059270485,0,65,490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870514/SRR9870514.lite.1,SRX6623250,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181006,SAMN12400292,simple,10090,Mus musculus,GSM3992953,,,,,,,no,,,,,GEO,SRA929325,,public,F2FBBE4784C94851076F2CCBA0671BFB,23AD967EF6111BF7E69A43CE43BA0509
SRR9870515,2020-10-20 16:38:23,2019-07-31 13:20:47,15590527,1013384255,0,65,464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870515/SRR9870515.lite.1,SRX6623251,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181004,SAMN12400291,simple,10090,Mus musculus,GSM3992954,,,,,,,no,,,,,GEO,SRA929325,,public,4421ED437BFF3ADDE0FFB7FF83B493DB,93C1716A3F840B08BBAA3993680BBDDB
SRR9870516,2020-10-20 16:38:23,2019-07-31 13:21:43,22615404,1470001260,0,65,642,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870516/SRR9870516.lite.1,SRX6623252,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181007,SAMN12400290,simple,10090,Mus musculus,GSM3992955,,,,,,,no,,,,,GEO,SRA929325,,public,CBC06EA6F3CACC684A56E313C7EC4520,45D9502DCF3C4424F474B61CBEC7D828
SRR9870517,2020-10-20 16:38:23,2019-07-31 13:21:10,19741427,1283192755,0,65,556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870517/SRR9870517.lite.1,SRX6623253,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181008,SAMN12400289,simple,10090,Mus musculus,GSM3992956,,,,,,,no,,,,,GEO,SRA929325,,public,466FEE8DE898754348885E5DAA35F15C,4456A23E61F46CFA63A5EDAAFF5DDF49
SRR9870518,2020-10-20 16:38:23,2019-07-31 13:21:20,21394421,1390637365,0,65,607,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/9870/SRR9870518/SRR9870518.lite.1,SRX6623254,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181009,SAMN12400288,simple,10090,Mus musculus,GSM3992957,,,,,,,no,,,,,GEO,SRA929325,,public,E4CCCE9F442877EBEEF2441CF4D6E117,E4BA5DB965B15F02AB68979071E3CE21
SRR9870519,2020-10-20 16:38:23,2019-07-31 13:21:14,19179858,1246690770,0,65,543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870519/SRR9870519.lite.1,SRX6623255,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181010,SAMN12400287,simple,10090,Mus musculus,GSM3992958,,,,,,,no,,,,,GEO,SRA929325,,public,C4EF70BE4BBB955CF8609AE4BEF4E5D5,92335397593CBE5891D8FCC25411480C
SRR9870520,2020-10-20 16:38:23,2019-07-31 13:21:29,22154160,1440020400,0,65,626,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870520/SRR9870520.lite.1,SRX6623256,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181011,SAMN12400286,simple,10090,Mus musculus,GSM3992959,,,,,,,no,,,,,GEO,SRA929325,,public,E63CD4CC1E6B21DCA284F28A4B3DCB5F,D229A22FAE65D60CDBFCAAC1A26EC052
SRR9870521,2020-10-20 16:38:23,2019-07-31 13:21:04,19014432,1235938080,0,65,536,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870521/SRR9870521.lite.1,SRX6623257,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181012,SAMN12400285,simple,10090,Mus musculus,GSM3992960,,,,,,,no,,,,,GEO,SRA929325,,public,8A3AD60CDAE5A0954C64A91D2A9928C3,7BDEBC5780D493CC2C3374A487239F90
SRR9870522,2020-10-20 16:38:23,2019-07-31 15:28:56,209665808,63319074016,209665808,302,24561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870522/SRR9870522.lite.1,SRX6623258,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP216929,PRJNA557678,3,557678,SRS5181013,SAMN12400284,simple,10090,Mus musculus,GSM3992961,,,,,,,no,,,,,GEO,SRA929325,,public,12D30659FED0D731A27C0300908F36C6,2A2783718053A68C5210F50399C7AF82
SRR9870523,2020-10-20 16:38:23,2021-03-04 10:26:51,242244669,73157890038,242244669,302,28357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870523/SRR9870523.lite.1,SRX6623259,,OTHER,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq X Ten,SRP216929,PRJNA557678,3,557678,SRS5181014,SAMN12400283,simple,10090,Mus musculus,GSM3992962,,,,,,,no,,,,,GEO,SRA929325,,public,281A79067EB765449CA605AFFF1F811A,2443B5749B6F0BA26DF85EFA3D0FCA5A
SRR9870524,2020-10-20 16:38:23,2019-07-31 13:18:57,393702,19291398,0,49,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870524/SRR9870524.lite.1,SRX6623260,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181015,SAMN12400282,simple,10090,Mus musculus,GSM3992963,,,,,,,no,,,,,GEO,SRA929325,,public,CA41F56856D8BFEC8FA83311CAD1780C,256612F68133C40C4F32A328B8C26442
SRR9870525,2020-10-20 16:38:24,2019-07-31 13:18:29,439766,21548534,0,49,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870525/SRR9870525.lite.1,SRX6623261,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181016,SAMN12400281,simple,10090,Mus musculus,GSM3992964,,,,,,,no,,,,,GEO,SRA929325,,public,493FBB626D9D80B49675867B53AEA3E6,998673A0FF22514BA9C53379CF92E368
SRR9870526,2020-10-20 16:38:24,2019-07-31 13:18:29,326680,16007320,0,49,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870526/SRR9870526.lite.1,SRX6623262,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181017,SAMN12400280,simple,10090,Mus musculus,GSM3992965,,,,,,,no,,,,,GEO,SRA929325,,public,C55D2819CE8BA1DC701912CF5A0B015B,4401D3B5EBF8979057496D856FE94869
SRR9870527,2020-10-20 16:38:24,2019-07-31 13:18:30,349072,17104528,0,49,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870527/SRR9870527.lite.1,SRX6623263,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181018,SAMN12400279,simple,10090,Mus musculus,GSM3992966,,,,,,,no,,,,,GEO,SRA929325,,public,6F3E8CCFCE23B082465458974A71760C,BFB8F3C1B5EBC163E7109D4B3A17C369
SRR9870528,2020-10-20 16:38:24,2019-07-31 13:19:29,555578,27223322,0,49,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870528/SRR9870528.lite.1,SRX6623264,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181019,SAMN12400278,simple,10090,Mus musculus,GSM3992967,,,,,,,no,,,,,GEO,SRA929325,,public,F09FAB036C9F344A2C7F6DD2F08FDB05,D4A093B3C6181C12B1FC968A9D9EC190
SRR9870529,2020-10-20 16:38:24,2019-07-31 13:18:29,365326,17900974,0,49,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870529/SRR9870529.lite.1,SRX6623265,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181020,SAMN12400277,simple,10090,Mus musculus,GSM3992968,,,,,,,no,,,,,GEO,SRA929325,,public,D44F9E65223381DD54290F47F5B7F322,4A7D5E179B0E24C90BE92F0B6D994D83
SRR9870530,2020-10-20 16:38:24,2019-07-31 13:18:53,546888,26797512,0,49,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870530/SRR9870530.lite.1,SRX6623266,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181021,SAMN12400276,simple,10090,Mus musculus,GSM3992969,,,,,,,no,,,,,GEO,SRA929325,,public,547E0ED296D37FA7CF2C036990653547,9040C6D716B0B7F7EC78F40C91128882
SRR9870531,2020-10-20 16:38:24,2019-07-31 13:18:51,424032,20777568,0,49,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870531/SRR9870531.lite.1,SRX6623267,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181022,SAMN12400269,simple,10090,Mus musculus,GSM3992970,,,,,,,no,,,,,GEO,SRA929325,,public,5F7D1E9F20676A126207E50ABD8D0A9D,6558E08D927B7BD75055976F4E9A5208
SRR9870532,2020-10-20 16:38:24,2019-07-31 13:49:54,683099,33471851,0,49,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870532/SRR9870532.lite.1,SRX6623268,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181023,SAMN12400275,simple,10090,Mus musculus,GSM3992971,,,,,,,no,,,,,GEO,SRA929325,,public,BA16C4878E075E52ECAC84F71377D16B,9F65B83E302CC93C8A1C0414BDAF1D18
SRR9870533,2020-10-20 16:38:24,2019-07-31 13:18:29,399138,19557762,0,49,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870533/SRR9870533.lite.1,SRX6623269,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181024,SAMN12400274,simple,10090,Mus musculus,GSM3992972,,,,,,,no,,,,,GEO,SRA929325,,public,464B271B567A0F3CD9DEEB6CFC058BD7,8C2868884F5BCD5CAAD442E2305A7351
SRR9870534,2020-10-20 16:38:24,2019-07-31 13:18:29,240875,11802875,0,49,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870534/SRR9870534.lite.1,SRX6623270,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181025,SAMN12400273,simple,10090,Mus musculus,GSM3992973,,,,,,,no,,,,,GEO,SRA929325,,public,2EA40F907E4E92041F50EA8FBC50BA82,1D958D684A546E2DCD472CD56A354041
SRR9870535,2020-10-20 16:38:24,2019-07-31 13:18:53,501402,24568698,0,49,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870535/SRR9870535.lite.1,SRX6623271,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181026,SAMN12400272,simple,10090,Mus musculus,GSM3992974,,,,,,,no,,,,,GEO,SRA929325,,public,4649F9AF7A6CEB65450AD92680E221A9,182DDB56229D6E78EA46315B25CF61EE
SRR9870536,2020-10-20 16:38:24,2019-07-31 13:19:37,433712,21251888,0,49,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870536/SRR9870536.lite.1,SRX6623272,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181027,SAMN12400271,simple,10090,Mus musculus,GSM3992975,,,,,,,no,,,,,GEO,SRA929325,,public,3837807FB1B20722605B07146C3B78FD,3DDAC47FC85885391F026BC0BF51F27D
SRR9870537,2020-10-20 16:38:24,2019-07-31 13:18:32,1191541,58385509,0,49,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870537/SRR9870537.lite.1,SRX6623273,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181028,SAMN12400270,simple,10090,Mus musculus,GSM3992976,,,,,,,no,,,,,GEO,SRA929325,,public,7C2FDE0771A769E5C5BA7F8044C6E643,20222E1DC5A6F5C201643F9232E3C887
SRR9870538,2020-10-20 16:38:24,2019-07-31 13:18:54,586454,28736246,0,49,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870538/SRR9870538.lite.1,SRX6623274,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181029,SAMN12400268,simple,10090,Mus musculus,GSM3992977,,,,,,,no,,,,,GEO,SRA929325,,public,F7BBC546C79E01DCCC34C192D5FF1E1A,786CD68B9BAFEDDAA5430449B197E624
SRR9870539,2020-10-20 16:38:24,2019-07-31 13:19:50,618602,30311498,0,49,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870539/SRR9870539.lite.1,SRX6623275,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181030,SAMN12400307,simple,10090,Mus musculus,GSM3992978,,,,,,,no,,,,,GEO,SRA929325,,public,E77BE0776ACDD1A225893C6F64F227A9,D9975139E8265EF1F97752FBE84CE4BE
SRR9870540,2020-10-20 16:38:24,2019-07-31 13:18:30,485512,23790088,0,49,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870540/SRR9870540.lite.1,SRX6623276,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181031,SAMN12400306,simple,10090,Mus musculus,GSM3992979,,,,,,,no,,,,,GEO,SRA929325,,public,C316396B365E4CA59C3E9E006ADE1B68,B843462C0A51764B43213D571CCEFA3F
SRR9870541,2020-10-20 16:38:24,2019-07-31 13:18:29,502972,24645628,0,49,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870541/SRR9870541.lite.1,SRX6623277,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181032,SAMN12400304,simple,10090,Mus musculus,GSM3992980,,,,,,,no,,,,,GEO,SRA929325,,public,F4DC9334EF79934E422E9B7EDD8F2957,14CCDB49D14C4DA1713A6BD4B11728DE
SRR9870542,2020-10-20 16:38:24,2019-07-31 13:18:32,457943,22439207,0,49,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR009/9870/SRR9870542/SRR9870542.lite.1,SRX6623278,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181033,SAMN12400303,simple,10090,Mus musculus,GSM3992981,,,,,,,no,,,,,GEO,SRA929325,,public,EA63A089CB907EF4CD2462E0A421ACD5,D75BCBBE2B10E3E62264C899444F1509
SRR9870543,2020-10-20 16:38:24,2019-07-31 13:18:34,591483,28982667,0,49,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870543/SRR9870543.lite.1,SRX6623279,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181034,SAMN12400302,simple,10090,Mus musculus,GSM3992982,,,,,,,no,,,,,GEO,SRA929325,,public,04EF5F38A59CEFE0381C0462617AADA2,3FFD0ED0D917563C584384DAD2AF88B3
SRR9870544,2020-10-20 16:38:24,2019-07-31 13:18:42,2484519,121741431,0,49,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/9870/SRR9870544/SRR9870544.lite.1,SRX6623280,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181036,SAMN12400301,simple,10090,Mus musculus,GSM3992983,,,,,,,no,,,,,GEO,SRA929325,,public,8708EB1CD696DD3C059793D1D64F7112,37890BD8150E17E0B98CE17504D82BC9
SRR9870545,2020-10-20 16:38:24,2019-07-31 13:18:43,1968964,96479236,0,49,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/9870/SRR9870545/SRR9870545.lite.1,SRX6623281,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181035,SAMN12400300,simple,10090,Mus musculus,GSM3992984,,,,,,,no,,,,,GEO,SRA929325,,public,602E85D007371991B1A481C4303A8020,BDED3FEB9299F5CB8633A2FB38C9B775
SRR9870546,2020-10-20 16:38:24,2019-07-31 13:19:37,1571985,77027265,0,49,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR009/9870/SRR9870546/SRR9870546.lite.1,SRX6623282,,OTHER,other,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP216929,PRJNA557678,3,557678,SRS5181037,SAMN12400299,simple,10090,Mus musculus,GSM3992985,,,,,,,no,,,,,GEO,SRA929325,,public,2484D8C06B4D5BC7C351A7B0D54BC9AA,66674B7FC09199F9943348DB6235ED03
